7858	8	7653	0
7317	5	7318	0
6411	5	6412	0
7362	5	7363	0
10500	9	10501	0
1744	0	777	0
2894	8	7783	0
3162	0	103	0
9493	9	9494	0
9462	9	9463	0
7595	8	7719	0
6807	5	7186	0
7595	8	7663	0
7043	5	7044	0
4269	2	4633	0
7662	8	7674	0
6725	5	6726	0
8810	9	8912	0
6855	5	7261	0
7572	8	7653	0
9690	9	9691	0
7074	5	7075	0
6889	5	6890	0
8276	9	10189	0
8204	9	8205	0
6485	5	6486	0
2622	1	3846	0
1492	7	2762	0
9757	9	9758	0
9821	9	9822	0
8218	9	8219	0
6499	5	6913	0
2894	8	7653	0
6501	5	7314	0
7943	9	7944	0
7567	8	7653	0
5481	3	5563	0
2107	0	30	0
8027	9	8028	0
6710	5	6711	0
10023	9	6503	0
6584	9	8554	0
1257	0	674	0
9537	9	9538	0
6951	5	7182	0
7369	5	7370	0
10141	9	10142	0
6468	5	6469	0
1117	4	5984	0
1621	6	3870	0
7105	5	7106	0
6762	5	6763	0
7187	5	7188	0
678	0	679	0
6413	5	6414	0
7951	9	7952	0
6490	5	6491	0
8852	9	8853	0
3342	0	1622	0
6934	5	7123	0
7984	9	7985	0
1117	7	1118	0
3125	9	8233	0
6800	5	6801	0
5678	9	8401	0
4062	5	7146	0
6501	5	6668	0
8276	9	10167	0
1728	0	524	0
6501	5	7140	0
6877	5	6939	0
6383	5	7327	0
7552	9	9470	0
9802	9	9803	0
6760	5	6761	0
1692	9	8829	0
2913	7	55	0
6676	5	7357	0
9447	9	9448	0
9344	9	9345	0
8725	9	8726	0
6571	5	6572	0
5526	3	5604	0
1377	7	1118	0
6485	5	6644	0
6807	5	6808	0
485	5	7159	0
825	0	826	0
9357	9	9755	0
8922	9	8923	0
9259	9	9260	0
9925	9	9926	0
7514	8	7663	0
7000	5	7001	0
6487	5	6488	0
3328	7	2316	0
2542	0	67	0
9026	9	9027	0
7069	5	7070	0
8723	9	8724	0
1134	0	1135	0
6689	5	6690	0
6525	5	7335	0
911	1	4202	0
10340	9	8716	0
9727	9	10139	0
6383	5	6634	0
8178	9	8179	0
2107	9	9950	0
7019	5	7020	0
8408	9	8409	0
1692	0	103	0
7271	5	7272	0
878	0	281	0
8725	9	8882	0
8692	9	8693	0
8276	9	8800	0
6640	5	6641	0
7389	5	7390	0
7547	8	7663	0
5298	3	5377	0
7127	5	7128	0
8092	9	8093	0
5829	3	5377	0
7507	8	7653	0
6204	7	2417	0
6797	5	6798	0
6612	5	6613	0
9481	9	9482	0
2763	0	295	0
7226	5	7208	0
2412	0	1667	0
10530	9	10531	0
5283	3	5284	0
7576	8	7653	0
10098	9	8472	0
10160	9	10161	0
9203	9	9204	0
3399	0	1820	0
7045	5	7046	0
2681	6	7441	0
8810	9	8811	0
5558	3	5176	0
8391	9	8392	0
6383	5	6384	0
6807	5	7022	0
6000	4	1377	0
7586	8	7663	0
2595	6	3831	0
2595	7	1303	0
7555	8	7848	0
9727	9	9728	0
6461	9	8055	0
10304	9	10305	0
3260	9	8980	0
211	7	945	0
3297	7	81	0
10177	9	10178	0
1240	0	1241	0
8276	9	9511	0
6525	5	6526	0
7008	5	7009	0
3328	0	267	0
1974	0	1622	0
1621	0	1622	0
7959	9	7960	0
7315	5	7316	0
9513	9	9514	0
3780	0	67	0
6602	5	6816	0
2913	0	55	0
6445	5	6446	0
6564	5	6565	0
739	0	740	0
1611	9	10025	0
6184	4	6185	0
8715	9	8716	0
1448	6	7441	0
9330	9	9331	0
7296	5	7297	0
9227	9	9228	0
1754	0	143	0
8816	9	8817	0
6733	5	6734	0
8433	9	8434	0
8447	9	8448	0
9791	9	9792	0
6343	5	6344	0
6485	5	7191	0
911	7	3202	0
8149	9	8150	0
3260	0	779	0
7968	9	7969	0
6383	5	7139	0
910	0	446	0
7744	8	7848	0
9735	9	10479	0
6573	5	6574	0
3307	6	3913	0
7886	9	7887	0
1296	8	7653	0
7040	5	7168	0
7000	5	7117	0
2595	0	328	0
8092	9	10601	0
6205	7	2417	0
7772	8	7719	0
6816	5	7174	0
6885	5	6886	0
10252	9	10253	0
7744	8	7663	0
9083	9	9084	0
8477	9	8394	0
7552	9	8599	0
8429	9	9406	0
7385	5	7386	0
7358	5	7359	0
8053	9	8054	0
5984	4	1117	0
6771	5	6772	0
7118	5	7119	0
910	6	7469	0
2315	0	2316	0
6365	5	6366	0
1117	4	6000	0
2116	0	810	0
8429	9	8430	0
9561	9	9562	0
627	0	628	0
2622	0	892	0
7354	5	7355	0
9586	9	9587	0
9618	9	9460	0
1692	9	7926	0
3780	6	3848	0
5283	3	5727	0
1134	6	7459	0
10092	9	10093	0
1240	9	9456	0
2979	0	135	0
8471	9	8472	0
485	5	7311	0
8545	9	8546	0
1053	9	8345	0
2913	9	7876	0
5526	3	5727	0
5283	3	5397	0
4269	2	4989	0
3399	3	5563	0
211	0	212	0
911	0	103	0
878	8	7663	0
1240	7	779	0
3220	0	1153	0
1896	0	945	0
2599	9	8716	0
6253	8	7653	0
2445	0	463	0
2116	8	7663	0
5829	6	3837	0
3125	7	55	0
7802	8	7663	0
816	0	139	0
7547	8	7719	0
1377	0	1118	0
3260	7	779	0
3307	0	738	0
1233	8	7653	0
1117	0	1118	0
2044	0	55	0
2622	7	1405	0
7537	8	7663	0
6205	4	6204	0
7514	8	7653	0
3421	0	1052	0
2134	0	1303	0
1296	8	7783	0
1955	0	1956	0
1973	0	777	0
1771	0	67	0
7567	8	7663	0
1492	0	1493	0
7488	8	7653	0
1994	0	17	0
2681	7	1144	0
7526	8	7663	0
5298	3	5198	0
2418	8	7653	0
7184	5	7185	1
2340	5	6449	1
6881	5	6882	1
6525	5	6869	1
6383	5	6417	1
6785	5	6786	1
6807	5	6907	1
6499	5	6500	1
6596	5	6597	1
6676	5	7207	1
7421	5	7422	1
7061	5	7062	1
234	5	6450	1
6855	5	6856	1
7137	5	7138	1
6676	5	7415	1
7636	8	7663	1
7032	5	7033	1
6826	5	6827	1
4045	1	3846	1
6523	5	6524	1
6499	5	6730	1
7057	5	7058	1
6550	5	6551	1
7219	5	7220	1
7238	5	7239	1
7636	8	7719	1
7253	5	7254	1
6501	5	6729	1
6619	5	6620	1
6602	5	6603	1
6443	5	6444	1
6930	5	6931	1
6321	5	6322	1
6676	5	7116	1
7097	5	7098	1
7054	5	7055	1
6745	5	6746	1
7507	8	7783	1
1603	5	7225	1
4136	5	7164	1
6501	5	6502	1
6723	5	6759	1
7061	5	7064	1
7640	8	7663	1
6781	5	6782	1
7526	8	7653	1
7071	5	7072	1
7586	8	7653	1
6485	5	6768	1
6723	5	6724	1
6185	8	7663	1
6951	5	6952	1
6185	4	6184	1
2116	8	7719	1
7040	5	7041	1
6568	5	6569	1
6897	5	6898	1
6000	4	1117	1
6928	5	7377	1
6253	4	6252	1
7662	8	7663	1
4208	1	3860	1
6393	5	6394	1
7537	8	7674	1
6676	5	6677	1
7583	8	7719	1
2418	8	7663	1
6877	5	6844	1
7201	5	7202	1
7127	5	7325	1
6204	4	6205	1
6829	5	6830	1
911	1	3846	1
1974	8	7783	1
878	8	7653	1
7572	8	7663	1
7772	8	7663	1
7858	8	7653	1
7317	5	7318	1
6411	5	6412	1
7362	5	7363	1
2894	8	7783	1
7595	8	7719	1
6807	5	7186	1
7595	8	7663	1
7043	5	7044	1
7984	9	10059	1
4269	2	4633	1
7662	8	7674	1
6725	5	6726	1
6855	5	7261	1
7572	8	7653	1
7074	5	7075	1
6889	5	6890	1
6485	5	6486	1
2622	1	3846	1
6499	5	6913	1
2894	8	7653	1
6501	5	7314	1
7567	8	7653	1
6710	5	6711	1
6951	5	7182	1
7369	5	7370	1
6468	5	6469	1
5283	7	9	1
1117	4	5984	1
7105	5	7106	1
6762	5	6763	1
7187	5	7188	1
6413	5	6414	1
6490	5	6491	1
6934	5	7123	1
6800	5	6801	1
4062	5	7146	1
6501	5	6668	1
6501	5	7140	1
1134	7	1135	1
6877	5	6939	1
6383	5	7327	1
6760	5	6761	1
6676	5	7357	1
6571	5	6572	1
6485	5	6644	1
6807	5	6808	1
485	5	7159	1
7514	8	7663	1
7000	5	7001	1
6487	5	6488	1
7069	5	7070	1
6689	5	6690	1
6525	5	7335	1
911	1	4202	1
6383	5	6634	1
7019	5	7020	1
7271	5	7272	1
6640	5	6641	1
7389	5	7390	1
7127	5	7128	1
7507	8	7653	1
6797	5	6798	1
6612	5	6613	1
7226	5	7208	1
7576	8	7653	1
1380	0	155	1
7045	5	7046	1
6383	5	6384	1
6807	5	7022	1
6000	4	1377	1
7586	8	7663	1
7555	8	7848	1
6525	5	6526	1
5409	3	5377	1
7008	5	7009	1
7315	5	7316	1
6602	5	6816	1
6445	5	6446	1
6564	5	6565	1
6184	4	6185	1
7296	5	7297	1
2398	0	210	1
6733	5	6734	1
6343	5	6344	1
6485	5	7191	1
6383	5	7139	1
7744	8	7848	1
6573	5	6574	1
1296	8	7653	1
7040	5	7168	1
7000	5	7117	1
7772	8	7719	1
6816	5	7174	1
6885	5	6886	1
7744	8	7663	1
5481	3	5397	1
7385	5	7386	1
7358	5	7359	1
5984	4	1117	1
6771	5	6772	1
7118	5	7119	1
6365	5	6366	1
1117	4	6000	1
7354	5	7355	1
485	5	7311	1
4269	2	4989	1
878	8	7663	1
6253	8	7653	1
2116	8	7663	1
7802	8	7663	1
7547	8	7719	1
1233	8	7653	1
7537	8	7663	1
6205	4	6204	1
7514	8	7653	1
1296	8	7783	1
7567	8	7663	1
7488	8	7653	1
7526	8	7663	1
3804	0	674	1
2418	8	7653	1
7184	5	7185	2
2340	5	6449	2
6881	5	6882	2
6525	5	6869	2
6383	5	6417	2
6785	5	6786	2
6807	5	6907	2
6499	5	6500	2
6596	5	6597	2
6676	5	7207	2
7421	5	7422	2
7061	5	7062	2
234	5	6450	2
6855	5	6856	2
7137	5	7138	2
6676	5	7415	2
7636	8	7663	2
7032	5	7033	2
6826	5	6827	2
4045	1	3846	2
6523	5	6524	2
6499	5	6730	2
7057	5	7058	2
6550	5	6551	2
7219	5	7220	2
7238	5	7239	2
7636	8	7719	2
9357	9	9358	2
7253	5	7254	2
6501	5	6729	2
6619	5	6620	2
6602	5	6603	2
6443	5	6444	2
1587	0	253	2
6930	5	6931	2
6321	5	6322	2
6676	5	7116	2
7097	5	7098	2
7341	5	7342	2
7054	5	7055	2
6745	5	6746	2
7507	8	7783	2
1603	5	7225	2
4136	5	7164	2
6501	5	6502	2
6723	5	6759	2
7061	5	7064	2
7640	8	7663	2
6781	5	6782	2
7526	8	7653	2
7071	5	7072	2
7586	8	7653	2
6485	5	6768	2
6723	5	6724	2
6185	8	7663	2
6951	5	6952	2
6185	4	6184	2
2116	8	7719	2
7040	5	7041	2
6568	5	6569	2
6897	5	6898	2
6000	4	1117	2
6928	5	7377	2
6253	4	6252	2
7662	8	7663	2
4208	1	3860	2
6393	5	6394	2
7537	8	7674	2
6676	5	6677	2
7583	8	7719	2
2418	8	7663	2
6877	5	6844	2
7201	5	7202	2
7127	5	7325	2
6204	4	6205	2
6829	5	6830	2
3456	0	1622	2
3162	3	5467	2
911	1	3846	2
1974	8	7783	2
878	8	7653	2
7572	8	7663	2
7772	8	7663	2
7858	8	7653	2
7317	5	7318	2
6411	5	6412	2
7362	5	7363	2
2894	8	7783	2
7595	8	7719	2
6807	5	7186	2
7595	8	7663	2
7043	5	7044	2
4269	2	4633	2
7662	8	7674	2
6725	5	6726	2
6855	5	7261	2
7572	8	7653	2
7074	5	7075	2
6889	5	6890	2
6485	5	6486	2
2622	1	3846	2
6499	5	6913	2
2894	8	7653	2
6501	5	7314	2
7567	8	7653	2
6710	5	6711	2
6951	5	7182	2
7369	5	7370	2
6468	5	6469	2
1117	4	5984	2
7105	5	7106	2
6762	5	6763	2
7187	5	7188	2
6413	5	6414	2
6490	5	6491	2
6934	5	7123	2
6800	5	6801	2
4062	5	7146	2
6501	5	6668	2
6501	5	7140	2
6877	5	6939	2
6383	5	7327	2
6760	5	6761	2
6676	5	7357	2
6571	5	6572	2
6485	5	6644	2
6807	5	6808	2
485	5	7159	2
7514	8	7663	2
7000	5	7001	2
6487	5	6488	2
7069	5	7070	2
6689	5	6690	2
6525	5	7335	2
911	1	4202	2
6383	5	6634	2
7019	5	7020	2
7271	5	7272	2
6640	5	6641	2
7389	5	7390	2
7127	5	7128	2
7507	8	7653	2
6797	5	6798	2
6612	5	6613	2
7226	5	7208	2
7576	8	7653	2
7045	5	7046	2
6383	5	6384	2
6807	5	7022	2
6000	4	1377	2
7586	8	7663	2
7555	8	7848	2
6525	5	6526	2
7008	5	7009	2
7315	5	7316	2
6602	5	6816	2
6445	5	6446	2
6564	5	6565	2
6184	4	6185	2
7296	5	7297	2
6733	5	6734	2
6343	5	6344	2
6485	5	7191	2
6383	5	7139	2
7744	8	7848	2
6573	5	6574	2
1296	8	7653	2
7040	5	7168	2
7000	5	7117	2
7772	8	7719	2
6816	5	7174	2
6885	5	6886	2
7744	8	7663	2
7385	5	7386	2
7358	5	7359	2
5984	4	1117	2
6771	5	6772	2
7118	5	7119	2
6365	5	6366	2
1117	4	6000	2
7354	5	7355	2
786	0	67	2
485	5	7311	2
4269	2	4989	2
878	8	7663	2
6253	8	7653	2
2116	8	7663	2
7802	8	7663	2
7547	8	7719	2
1233	8	7653	2
7537	8	7663	2
6205	4	6204	2
7514	8	7653	2
1296	8	7783	2
7567	8	7663	2
7488	8	7653	2
7526	8	7663	2
2418	8	7653	2
7184	5	7185	3
2340	5	6449	3
6881	5	6882	3
6525	5	6869	3
6383	5	6417	3
6785	5	6786	3
6807	5	6907	3
6499	5	6500	3
6596	5	6597	3
6676	5	7207	3
7421	5	7422	3
7061	5	7062	3
234	5	6450	3
6855	5	6856	3
7137	5	7138	3
6676	5	7415	3
7636	8	7663	3
7032	5	7033	3
6826	5	6827	3
4045	1	3846	3
6523	5	6524	3
6499	5	6730	3
7057	5	7058	3
6550	5	6551	3
7219	5	7220	3
7238	5	7239	3
7636	8	7719	3
7253	5	7254	3
6501	5	6729	3
6619	5	6620	3
6602	5	6603	3
6443	5	6444	3
6930	5	6931	3
6321	5	6322	3
6676	5	7116	3
7097	5	7098	3
7341	5	7342	3
7054	5	7055	3
6745	5	6746	3
7507	8	7783	3
1603	5	7225	3
4136	5	7164	3
6501	5	6502	3
6723	5	6759	3
7061	5	7064	3
7640	8	7663	3
6781	5	6782	3
7526	8	7653	3
7071	5	7072	3
7586	8	7653	3
6485	5	6768	3
6723	5	6724	3
6185	8	7663	3
6951	5	6952	3
6185	4	6184	3
2116	8	7719	3
7040	5	7041	3
6568	5	6569	3
6897	5	6898	3
6000	4	1117	3
6928	5	7377	3
6253	4	6252	3
7662	8	7663	3
4208	1	3860	3
6393	5	6394	3
7537	8	7674	3
6676	5	6677	3
7583	8	7719	3
2418	8	7663	3
6877	5	6844	3
7201	5	7202	3
7127	5	7325	3
6204	4	6205	3
6829	5	6830	3
3342	8	7674	3
911	1	3846	3
1974	8	7783	3
878	8	7653	3
7572	8	7663	3
7772	8	7663	3
7858	8	7653	3
7317	5	7318	3
6411	5	6412	3
7362	5	7363	3
2894	8	7783	3
7595	8	7719	3
6807	5	7186	3
7595	8	7663	3
7043	5	7044	3
4269	2	4633	3
7662	8	7674	3
6725	5	6726	3
6855	5	7261	3
7572	8	7653	3
7547	8	7848	3
7074	5	7075	3
6889	5	6890	3
6485	5	6486	3
2622	1	3846	3
6499	5	6913	3
2894	8	7653	3
6501	5	7314	3
7567	8	7653	3
6710	5	6711	3
6951	5	7182	3
7369	5	7370	3
6468	5	6469	3
1117	4	5984	3
7105	5	7106	3
6762	5	6763	3
7187	5	7188	3
6413	5	6414	3
7772	8	7674	3
6490	5	6491	3
6934	5	7123	3
3342	8	7719	3
6800	5	6801	3
4062	5	7146	3
6501	5	6668	3
6501	5	7140	3
6877	5	6939	3
6383	5	7327	3
6760	5	6761	3
6676	5	7357	3
6571	5	6572	3
6485	5	6644	3
6807	5	6808	3
485	5	7159	3
7514	8	7663	3
7000	5	7001	3
6487	5	6488	3
7069	5	7070	3
6689	5	6690	3
6525	5	7335	3
911	1	4202	3
6383	5	6634	3
7019	5	7020	3
7271	5	7272	3
6640	5	6641	3
7389	5	7390	3
7127	5	7128	3
7507	8	7653	3
6797	5	6798	3
6612	5	6613	3
7226	5	7208	3
7576	8	7653	3
7045	5	7046	3
6383	5	6384	3
6807	5	7022	3
6000	4	1377	3
7586	8	7663	3
7555	8	7848	3
6525	5	6526	3
7008	5	7009	3
7315	5	7316	3
6602	5	6816	3
6445	5	6446	3
6564	5	6565	3
6184	4	6185	3
7296	5	7297	3
6733	5	6734	3
6343	5	6344	3
6485	5	7191	3
6383	5	7139	3
7744	8	7848	3
6573	5	6574	3
1296	8	7653	3
7040	5	7168	3
7000	5	7117	3
7772	8	7719	3
6816	5	7174	3
6885	5	6886	3
7744	8	7663	3
7385	5	7386	3
7358	5	7359	3
5984	4	1117	3
6771	5	6772	3
7118	5	7119	3
6365	5	6366	3
1117	4	6000	3
7354	5	7355	3
485	5	7311	3
4269	2	4989	3
878	8	7663	3
6253	8	7653	3
2116	8	7663	3
7802	8	7663	3
7547	8	7719	3
1974	7	139	3
1233	8	7653	3
7537	8	7663	3
6205	4	6204	3
7514	8	7653	3
1296	8	7783	3
7567	8	7663	3
7488	8	7653	3
7526	8	7663	3
7583	8	7674	3
2418	8	7653	3
7184	5	7185	4
2340	5	6449	4
6881	5	6882	4
6525	5	6869	4
6383	5	6417	4
6785	5	6786	4
6807	5	6907	4
6499	5	6500	4
6596	5	6597	4
6676	5	7207	4
7421	5	7422	4
7061	5	7062	4
234	5	6450	4
6855	5	6856	4
7137	5	7138	4
6676	5	7415	4
7636	8	7663	4
7032	5	7033	4
6826	5	6827	4
4045	1	3846	4
6523	5	6524	4
6499	5	6730	4
7057	5	7058	4
6550	5	6551	4
7219	5	7220	4
7238	5	7239	4
7636	8	7719	4
7253	5	7254	4
6501	5	6729	4
6619	5	6620	4
6602	5	6603	4
6443	5	6444	4
6930	5	6931	4
6321	5	6322	4
6676	5	7116	4
7097	5	7098	4
7341	5	7342	4
7054	5	7055	4
6745	5	6746	4
7507	8	7783	4
1603	5	7225	4
4136	5	7164	4
6501	5	6502	4
6723	5	6759	4
7061	5	7064	4
7640	8	7663	4
6781	5	6782	4
7526	8	7653	4
7071	5	7072	4
7586	8	7653	4
6485	5	6768	4
6723	5	6724	4
6185	8	7663	4
6951	5	6952	4
6185	4	6184	4
2116	8	7719	4
7040	5	7041	4
6568	5	6569	4
6897	5	6898	4
6000	4	1117	4
6928	5	7377	4
6253	4	6252	4
7662	8	7663	4
4208	1	3860	4
6393	5	6394	4
7537	8	7674	4
6676	5	6677	4
8844	9	8845	4
2418	8	7663	4
6877	5	6844	4
7201	5	7202	4
7127	5	7325	4
6204	4	6205	4
6829	5	6830	4
3342	8	7674	4
911	1	3846	4
1974	8	7783	4
878	8	7653	4
7572	8	7663	4
7772	8	7663	4
7858	8	7653	4
7317	5	7318	4
6411	5	6412	4
7362	5	7363	4
2894	8	7783	4
6807	5	7186	4
7595	8	7663	4
7043	5	7044	4
4269	2	4633	4
7662	8	7674	4
6725	5	6726	4
6855	5	7261	4
7572	8	7653	4
7547	8	7848	4
7074	5	7075	4
6889	5	6890	4
825	8	7655	4
6485	5	6486	4
2622	1	3846	4
6499	5	6913	4
2894	8	7653	4
6501	5	7314	4
7567	8	7653	4
6710	5	6711	4
6951	5	7182	4
804	0	540	4
7369	5	7370	4
6468	5	6469	4
1117	4	5984	4
7105	5	7106	4
6762	5	6763	4
7187	5	7188	4
6413	5	6414	4
7772	8	7674	4
6490	5	6491	4
6934	5	7123	4
3342	8	7719	4
6800	5	6801	4
4062	5	7146	4
6501	5	6668	4
6501	5	7140	4
6877	5	6939	4
6383	5	7327	4
6760	5	6761	4
570	3	5198	4
6676	5	7357	4
6571	5	6572	4
6485	5	6644	4
6807	5	6808	4
485	5	7159	4
7514	8	7663	4
7000	5	7001	4
6487	5	6488	4
7069	5	7070	4
6689	5	6690	4
6525	5	7335	4
911	1	4202	4
6383	5	6634	4
7019	5	7020	4
7271	5	7272	4
6640	5	6641	4
7389	5	7390	4
7127	5	7128	4
7507	8	7653	4
6797	5	6798	4
6612	5	6613	4
7226	5	7208	4
7576	8	7653	4
7045	5	7046	4
6383	5	6384	4
6807	5	7022	4
6000	4	1377	4
7586	8	7663	4
7555	8	7848	4
6525	5	6526	4
7008	5	7009	4
7315	5	7316	4
6602	5	6816	4
6445	5	6446	4
6564	5	6565	4
6184	4	6185	4
7296	5	7297	4
6733	5	6734	4
6343	5	6344	4
6485	5	7191	4
6383	5	7139	4
7744	8	7848	4
6573	5	6574	4
1296	8	7653	4
7040	5	7168	4
7000	5	7117	4
6816	5	7174	4
6885	5	6886	4
7744	8	7663	4
7385	5	7386	4
7358	5	7359	4
5984	4	1117	4
6771	5	6772	4
7118	5	7119	4
6365	5	6366	4
1117	4	6000	4
7354	5	7355	4
485	5	7311	4
4269	2	4989	4
878	8	7663	4
6253	8	7674	4
6253	8	7653	4
2116	8	7663	4
7802	8	7663	4
1233	8	7653	4
7537	8	7663	4
6205	4	6204	4
7514	8	7653	4
5481	7	205	4
1296	8	7783	4
7567	8	7663	4
7488	8	7653	4
7526	8	7663	4
7583	8	7674	4
2418	8	7653	4
7184	5	7185	5
2340	5	6449	5
6881	5	6882	5
6525	5	6869	5
6383	5	6417	5
6785	5	6786	5
6807	5	6907	5
6499	5	6500	5
6596	5	6597	5
6676	5	7207	5
7421	5	7422	5
7061	5	7062	5
234	5	6450	5
6855	5	6856	5
7137	5	7138	5
6676	5	7415	5
7636	8	7663	5
7032	5	7033	5
6826	5	6827	5
4045	1	3846	5
6523	5	6524	5
6499	5	6730	5
7057	5	7058	5
6550	5	6551	5
7219	5	7220	5
7238	5	7239	5
7636	8	7719	5
7253	5	7254	5
6501	5	6729	5
6619	5	6620	5
6602	5	6603	5
6443	5	6444	5
6930	5	6931	5
6321	5	6322	5
6676	5	7116	5
7097	5	7098	5
7341	5	7342	5
7054	5	7055	5
6745	5	6746	5
7507	8	7783	5
1603	5	7225	5
4136	5	7164	5
6501	5	6502	5
6723	5	6759	5
7061	5	7064	5
7640	8	7663	5
6781	5	6782	5
7526	8	7653	5
7071	5	7072	5
7586	8	7653	5
6485	5	6768	5
6723	5	6724	5
6185	8	7663	5
6951	5	6952	5
6185	4	6184	5
2116	8	7719	5
7040	5	7041	5
6568	5	6569	5
6897	5	6898	5
6000	4	1117	5
6928	5	7377	5
6253	4	6252	5
7662	8	7663	5
4208	1	3860	5
6393	5	6394	5
7537	8	7674	5
6676	5	6677	5
2418	8	7663	5
6877	5	6844	5
7201	5	7202	5
7127	5	7325	5
6204	4	6205	5
6829	5	6830	5
3342	8	7674	5
911	1	3846	5
1974	8	7783	5
878	8	7653	5
7572	8	7663	5
7772	8	7663	5
7858	8	7653	5
7317	5	7318	5
6411	5	6412	5
7362	5	7363	5
2894	8	7783	5
6807	5	7186	5
7595	8	7663	5
7043	5	7044	5
4269	2	4633	5
7662	8	7674	5
6725	5	6726	5
6855	5	7261	5
7572	8	7653	5
7547	8	7848	5
7074	5	7075	5
6889	5	6890	5
825	8	7655	5
6485	5	6486	5
2622	1	3846	5
6499	5	6913	5
2894	8	7653	5
6501	5	7314	5
7567	8	7653	5
6710	5	6711	5
6951	5	7182	5
7369	5	7370	5
6468	5	6469	5
1117	4	5984	5
7105	5	7106	5
6762	5	6763	5
7187	5	7188	5
6413	5	6414	5
7772	8	7674	5
6490	5	6491	5
1994	9	8503	5
6934	5	7123	5
3342	8	7719	5
6800	5	6801	5
4062	5	7146	5
6501	5	6668	5
6501	5	7140	5
6877	5	6939	5
6383	5	7327	5
6760	5	6761	5
6676	5	7357	5
6571	5	6572	5
6485	5	6644	5
6807	5	6808	5
485	5	7159	5
7514	8	7663	5
7000	5	7001	5
6487	5	6488	5
7069	5	7070	5
6689	5	6690	5
6525	5	7335	5
911	1	4202	5
6383	5	6634	5
7019	5	7020	5
7271	5	7272	5
6640	5	6641	5
7389	5	7390	5
7127	5	7128	5
7507	8	7653	5
6797	5	6798	5
6612	5	6613	5
7226	5	7208	5
